,Date,Open_XMR,High_XMR,Low_XMR,Close_XMR,Adj Close_XMR,Volume_XMR,Target_XMR,Month_XMR,Weekday_XMR,Close_Ratio_XMR_2,Trend_XMR_2,Close_Ratio_XMR_7,Trend_XMR_7,Close_Ratio_XMR_15,Trend_XMR_15,Open_BTC,High_BTC,Low_BTC,Close_BTC,Adj Close_BTC,Volume_BTC,Target_BTC,Close_Ratio_BTC_2,Trend_BTC_2,Close_Ratio_BTC_7,Trend_BTC_7,Close_Ratio_BTC_15,Trend_BTC_15,Open_ETH,High_ETH,Low_ETH,Close_ETH,Adj Close_ETH,Volume_ETH,Target_ETH,Close_Ratio_ETH_2,Trend_ETH_2,Close_Ratio_ETH_7,Trend_ETH_7,Close_Ratio_ETH_15,Trend_ETH_15,Open_G,High_G,Low_G,Close_G,Adj Close_G,Volume_G,Target_G,Close_Ratio_G_2,Trend_G_2,Close_Ratio_G_7,Trend_G_7,Close_Ratio_G_15,Trend_G_15,Open_D,High_D,Low_D,Close_D,Adj Close_D,Volume_D,Target_D,Close_Ratio_D_2,Trend_D_2,Close_Ratio_D_7,Trend_D_7,Close_Ratio_D_15,Trend_D_15,Open_S,High_S,Low_S,Close_S,Adj Close_S,Volume_S,Target_S,Close_Ratio_S_2,Trend_S_2,Close_Ratio_S_5,Trend_S_5,Close_Ratio_S_7,Trend_S_7,Close_Ratio_S_10,Trend_S_10,Close_Ratio_S_15,Trend_S_15,hash,difficulty
0,2017-11-24,158.61900329589844,162.94200134277344,156.76100158691406,160.02699279785156,160.02699279785156,69178000,1,11,4,1.0044565182151879,1.0,1.095683987895712,5.0,1.2089327636395528,8.0,8074.02001953125,8374.16015625,7940.93017578125,8253.6904296875,8253.6904296875,5058610176,0.0,1.013191402908488,1.0,1.0199716161047392,5.0,1.1087528046634674,9.0,412.5010070800781,480.9729919433594,402.75799560546875,474.9110107421875,474.9110107421875,2292829952,1.0,1.0731518567744665,2.0,1.2336000906493438,6.0,1.3523236686242956,10.0,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,0.0,1.0,0.9980995134184314,1.0,1.002582422293414,4.0,1.0051453421654066,9.0,93.11000061035156,93.17500305175781,92.61000061035156,92.70700073242188,92.70700073242188,22703.0,0.0,0.9976969608742804,0.0,0.9909570136866029,3.0,0.985758805984214,6.0,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,235.2187957763672,27856500.0,0.0,1.0011535330146313,1.0,1.0042660621928896,3.0,1.0061777487689891,4.0,1.0070083326559138,5.0,1.0068759103982443,8.0,275708882.4,33085065946.053
1,2017-11-25,159.9949951171875,170.10400390625,159.9949951171875,168.44200134277344,168.44200134277344,64076700,0,11,5,1.0256188824364934,2.0,1.1123444486151486,5.0,1.233457333300602,9.0,8241.7099609375,8790.919921875,8191.14990234375,8790.919921875,8790.919921875,4342060032,1.0,1.03151902455419,2.0,1.0675010502287379,5.0,1.1583806568038355,10.0,475.6759948730469,485.1919860839844,461.0530090332031,466.2760009765625,466.2760009765625,1422080000,1.0,0.9908254048790408,1.0,1.160087606620463,5.0,1.2869306621853043,10.0,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,0.0,1.0,0.9980995134184314,1.0,1.002582422293414,4.0,1.0051453421654066,9.0,93.11000061035156,93.17500305175781,92.61000061035156,92.70700073242188,92.70700073242188,22703.0,0.0,0.9976969608742804,0.0,0.9909570136866029,3.0,0.985758805984214,6.0,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,235.2187957763672,27856500.0,0.0,1.0011535330146313,1.0,1.0042660621928896,3.0,1.0061777487689891,4.0,1.0070083326559138,5.0,1.0068759103982443,8.0,269710040.2,32365204890.42657
2,2017-11-26,168.57200622558594,168.72000122070312,159.76300048828125,163.37399291992188,163.37399291992188,61100400,1,11,6,0.9847264492656154,1.0,1.0454473262431234,5.0,1.1713239092120091,8.0,8789.0400390625,9522.9296875,8775.58984375,9330.5498046875,9330.5498046875,5475579904,1.0,1.0297784832552246,2.0,1.1081529752054482,5.0,1.1981952134458347,11.0,465.9739990234375,472.7229919433594,451.6059875488281,471.3299865722656,471.3299865722656,1197779968,0.0,1.005390308576117,1.0,1.1258652726759795,5.0,1.2644341970607504,10.0,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,0.0,1.0,0.9980995134184314,1.0,1.002582422293414,4.0,1.0051453421654066,9.0,93.11000061035156,93.17500305175781,92.61000061035156,92.70700073242188,92.70700073242188,22703.0,0.0,0.9976969608742804,0.0,0.9909570136866029,3.0,0.985758805984214,6.0,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,235.2187957763672,27856500.0,0.0,1.0011535330146313,1.0,1.0042660621928896,3.0,1.0061777487689891,4.0,1.0070083326559138,5.0,1.0068759103982443,8.0,288185191.2,34582223004.4
3,2017-11-27,162.91600036621094,173.39199829101562,159.947998046875,173.39199829101562,173.39199829101562,81489696,1,11,0,1.0297476753370232,1.0,1.0726573804618156,5.0,1.214395807302819,8.0,9352.7197265625,9818.349609375,9352.7197265625,9818.349609375,9818.349609375,5653320192,1.0,1.025474038697455,2.0,1.1349364376182376,5.0,1.220420399355762,12.0,471.531005859375,493.4049987792969,468.4849853515625,480.3550109863281,480.3550109863281,1396480000,1.0,1.009483205511503,2.0,1.1045941376682986,5.0,1.2500908894559033,11.0,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1.0,0.0,1.0027514426104438,1.0,1.0061771294074964,5.0,1.0092568897197918,10.0,92.66500091552734,92.86499786376953,92.43000030517578,92.82499694824219,92.82499694824219,21741.0,0.0,1.0006359884941431,1.0,0.9935853097317568,3.0,0.9884379409483334,6.0,260.4100036621094,260.75,260.0,260.2300109863281,235.1012725830078,52274900.0,1.0,0.9997503325723723,1.0,1.0019328457705399,3.0,1.0035755831191682,4.0,1.0056732230638603,5.0,1.005911641941279,7.0,267989360.8,32158723354.415493
4,2017-11-28,175.34800720214844,203.2100067138672,173.17300415039062,203.2100067138672,203.2100067138672,179179008,0,11,1,1.0791764462923266,2.0,1.1923450811488678,5.0,1.3721042272872894,9.0,9823.4296875,10125.7001953125,9736.2998046875,10058.7998046875,10058.7998046875,6348819968,1.0,1.0120968148049634,2.0,1.1257816908412144,6.0,1.215074112989,12.0,480.51800537109375,482.4800109863281,466.34698486328125,472.9020080566406,472.9020080566406,1346499968,1.0,0.9921815388916098,1.0,1.0486987375584795,5.0,1.198225966643223,10.0,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,275442.0,1.0,1.000347653986382,2.0,1.0049454699674585,5.0,1.0091559236496477,10.0,92.79499816894531,93.2699966430664,92.76000213623047,93.21299743652344,93.21299743652344,17793.0,1.0,1.0020855981035723,2.0,0.9987173189892913,3.0,0.9935880399514058,7.0,260.760009765625,262.8999938964844,260.6499938964844,262.8699951171875,237.4863739013672,98971700.0,0.0,1.005046805773382,1.0,1.0085481113588004,3.0,1.011388558470164,4.0,1.0140963437464923,5.0,1.0150648750232918,7.0,285471476.4,34256577234.198605
5,2017-11-29,203.91299438476562,214.27499389648438,165.33099365234375,168.14999389648438,168.14999389648438,178828000,1,11,2,0.9055902284582086,1.0,0.984812589327825,4.0,1.1124406033928482,9.0,10077.400390625,11517.400390625,9601.0302734375,9888.6103515625,9888.6103515625,11568799744,1.0,0.9914680927603188,1.0,1.0785385925692867,5.0,1.164023258952571,11.0,473.281005859375,522.3070068359375,425.0710144042969,427.52301025390625,427.52301025390625,2675940096,0.0,0.949602691084841,0.0,0.9341956064163809,4.0,1.0670435183022906,9.0,1293.4000244140625,1296.199951171875,1281.0999755859375,1282.0999755859375,1282.0999755859375,47244.0,1.0,0.9951102235547674,1.0,0.996679472169728,4.0,0.9988988392570092,10.0,93.17500305175781,93.375,92.92500305175781,93.10700225830078,93.10700225830078,27689.0,1.0,0.9994311121812137,1.0,0.9982967519076408,3.0,0.9936536507854845,6.0,263.0199890136719,263.6300048828125,262.20001220703125,262.7099914550781,237.34181213378906,77512100.0,1.0,0.9996955674375029,1.0,1.00583489516463,2.0,1.0080856309651827,4.0,1.011535751431423,5.0,1.0133930792698767,7.0,292821732.0,35138607905.0
6,2017-11-30,170.48599243164062,195.3939971923828,156.531005859375,180.13800048828125,180.13800048828125,128112000,1,11,3,1.0344198099994033,1.0,1.0363539227261545,5.0,1.1616430543252447,10.0,9906.7900390625,10801.0,9202.0498046875,10233.599609375,10233.599609375,8310689792,0.0,1.017144700233335,1.0,1.079257488740061,6.0,1.1776650189632483,11.0,431.2149963378906,465.49700927734375,401.2430114746094,447.114013671875,447.114013671875,1903040000,0.0,1.0223990099687699,1.0,0.9658645325706464,4.0,1.0952098288424978,10.0,1283.0999755859375,1284.5,1269.699951171875,1273.199951171875,1273.199951171875,3049.0,0.0,0.9965170333545327,0.0,0.989914677823218,4.0,0.9923977146616664,9.0,93.19999694824219,93.46499633789062,92.68000030517578,93.00199890136719,93.00199890136719,27689.0,0.0,0.9994357964618621,0.0,0.998692975230503,2.0,0.993781693307445,6.0,263.760009765625,266.04998779296875,263.6700134277344,265.010009765625,239.41973876953125,127894400.0,0.0,1.0043584065512516,1.0,1.0105783006374576,3.0,1.0131845978711151,4.0,1.0170357167083857,6.0,1.0207165997910324,7.0,292821732.0,35138607905.0
7,2017-12-01,179.7220001220703,191.8489990234375,169.76300048828125,190.93800354003906,190.93800354003906,70430496,1,12,4,1.0291045579194433,2.0,1.0712719556123342,5.0,1.1950011752667842,11.0,10198.599609375,11046.7001953125,9694.650390625,10975.599609375,10975.599609375,6783119872,1.0,1.03498481919789,2.0,1.1119127095126329,6.0,1.2336757788909187,11.0,445.2090148925781,472.6090087890625,428.31201171875,466.5400085449219,466.5400085449219,1247879936,1.0,1.021261872000425,2.0,1.010439233531816,4.0,1.1180338077643766,11.0,1274.0999755859375,1288.5999755859375,1271.0,1278.800048828125,1278.800048828125,823.0,0.0,1.0021943956333268,1.0,0.9945228187090451,4.0,0.9971150478192008,9.0,92.90499877929688,93.20999908447266,92.55000305175781,92.84100341796875,92.84100341796875,30067.0,0.0,0.9991337016654424,0.0,0.9985511148800449,2.0,0.9931303576510211,6.0,264.760009765625,265.30999755859375,260.760009765625,264.4599914550781,238.92282104492188,164390900.0,1.0,0.9989611907959303,1.0,1.00533723503939,2.0,1.0086193452880412,3.0,1.0126553034849355,5.0,1.0169556506847413,7.0,292821732.0,35138607905.0
8,2017-12-02,190.83399963378906,205.26400756835938,186.6840057373047,203.03399658203125,203.03399658203125,80791104,0,12,5,1.0307026718605492,2.0,1.1084059287549508,5.0,1.2314828203243415,11.0,10978.2998046875,11320.2001953125,10905.099609375,11074.599609375,11074.599609375,5138500096,1.0,1.0044897553540386,2.0,1.0860476259422709,6.0,1.214181867424865,12.0,466.85101318359375,476.239013671875,456.65301513671875,463.4490051269531,463.4490051269531,943649984,1.0,0.9966763011470807,1.0,1.0046234152024007,4.0,1.0878493807885097,10.0,1274.0999755859375,1288.5999755859375,1271.0,1278.800048828125,1278.800048828125,823.0,0.0,1.0021943956333268,1.0,0.9945228187090451,4.0,0.9971150478192008,9.0,92.90499877929688,93.20999908447266,92.55000305175781,92.84100341796875,92.84100341796875,30067.0,0.0,0.9991337016654424,0.0,0.9985511148800449,2.0,0.9931303576510211,6.0,264.760009765625,265.30999755859375,260.760009765625,264.4599914550781,238.92282104492188,164390900.0,1.0,0.9989611907959303,1.0,1.00533723503939,2.0,1.0086193452880412,3.0,1.0126553034849355,5.0,1.0169556506847413,7.0,288223951.2,34586874203.954704
9,2017-12-03,203.36500549316406,209.08599853515625,191.2480010986328,200.05099487304688,200.05099487304688,111303000,1,12,6,0.9925995713752175,1.0,1.0617508281996675,5.0,1.1803370353430576,10.0,11082.7001953125,11858.7001953125,10862.0,11323.2001953125,11323.2001953125,6608309760,1.0,1.011099330653249,2.0,1.080270153055809,6.0,1.2101864111123866,12.0,463.7049865722656,482.8139953613281,451.85198974609375,465.8529968261719,465.8529968261719,990556992,0.0,1.002586878855492,1.0,1.011550239752527,4.0,1.0736268613097124,10.0,1274.0999755859375,1288.5999755859375,1271.0,1278.800048828125,1278.800048828125,823.0,0.0,1.0021943956333268,1.0,0.9945228187090451,4.0,0.9971150478192008,9.0,92.90499877929688,93.20999908447266,92.55000305175781,92.84100341796875,92.84100341796875,30067.0,0.0,0.9991337016654424,0.0,0.9985511148800449,2.0,0.9931303576510211,6.0,264.760009765625,265.30999755859375,260.760009765625,264.4599914550781,238.92282104492188,164390900.0,1.0,0.9989611907959303,1.0,1.00533723503939,2.0,1.0086193452880412,3.0,1.0126553034849355,5.0,1.0169556506847413,7.0,299528006.1,35943360787.230774
