,Date,Open_XMR,High_XMR,Low_XMR,Close_XMR,Adj Close_XMR,Volume_XMR,Target_XMR,Month_XMR,Weekday_XMR,Close_Ratio_XMR_2,Trend_XMR_2,Close_Ratio_XMR_7,Trend_XMR_7,Close_Ratio_XMR_15,Trend_XMR_15,Open_BTC,High_BTC,Low_BTC,Close_BTC,Adj Close_BTC,Volume_BTC,Target_BTC,Close_Ratio_BTC_2,Trend_BTC_2,Close_Ratio_BTC_7,Trend_BTC_7,Close_Ratio_BTC_15,Trend_BTC_15,Open_ETH,High_ETH,Low_ETH,Close_ETH,Adj Close_ETH,Volume_ETH,Target_ETH,Close_Ratio_ETH_2,Trend_ETH_2,Close_Ratio_ETH_7,Trend_ETH_7,Close_Ratio_ETH_15,Trend_ETH_15,Open_G,High_G,Low_G,Close_G,Adj Close_G,Volume_G,Target_G,Close_Ratio_G_2,Trend_G_2,Close_Ratio_G_7,Trend_G_7,Close_Ratio_G_15,Trend_G_15,Open_D,High_D,Low_D,Close_D,Adj Close_D,Volume_D,Target_D,Close_Ratio_D_2,Trend_D_2,Close_Ratio_D_7,Trend_D_7,Close_Ratio_D_15,Trend_D_15,Open_S,High_S,Low_S,Close_S,Adj Close_S,Volume_S,Target_S,Close_Ratio_S_2,Trend_S_2,Close_Ratio_S_5,Trend_S_5,Close_Ratio_S_7,Trend_S_7,Close_Ratio_S_10,Trend_S_10,Close_Ratio_S_15,Trend_S_15,hash,difficulty
2064,2023-07-20,165.8395233154297,170.03273010253906,163.32733154296875,165.80479431152344,165.80479431152344,103073885,0,7,3,0.9999072897452198,0.0,1.00273538791095,3.0,1.0030660663609061,6.0,29915.25,30195.53125,29638.095703125,29792.015625,29792.015625,14655207121,1.0,0.9979581896836125,1.0,0.9902971921508095,1.0,0.9838714991494987,5.0,1889.07373046875,1919.264404296875,1879.734375,1890.9691162109375,1890.9691162109375,7366830684,0.0,1.0005188342718165,1.0,0.98902143013037,1.0,0.9963297939933036,4.0,1973.699951171875,1973.699951171875,1965.5999755859375,1968.300048828125,1968.300048828125,638.0,1.0,0.9976684193172416,1.0,1.001978084317848,5.0,1.0141102309058787,9.0,99.96499633789062,100.68499755859375,99.74500274658203,100.59700012207031,100.59700012207031,15091.0,1.0,1.0030361251461855,2.0,1.007419240222361,4.0,0.993950489310742,7.0,454.1700134277344,455.1000061035156,451.44000244140625,452.17999267578125,450.5906066894531,70591600.0,1.0,0.996671714700568,1.0,0.999650686406339,3.0,1.0025306545669517,5.0,1.009794672351345,7.0,1.0144767006108317,10.0,3024653427.0,362958411217.31946
2065,2023-07-21,165.79937744140625,166.15394592285156,160.94570922851562,162.0350799560547,162.0350799560547,108451552,1,7,4,0.9885013549255086,0.0,0.9786403545606351,3.0,0.9817179180455833,6.0,29805.111328125,30045.998046875,29733.8515625,29908.744140625,29908.744140625,10972789818,0.0,1.0019552266350253,1.0,0.9961892970587005,2.0,0.9877277110982913,6.0,1891.581298828125,1905.38623046875,1885.2962646484375,1892.080078125,1892.080078125,4668158260,1.0,1.0002936683762205,2.0,0.9931098324916203,2.0,0.9953961768729066,5.0,1961.800048828125,1964.300048828125,1961.800048828125,1964.300048828125,1964.300048828125,50.0,0.0,0.9989828612366703,0.0,0.9993531755067138,4.0,1.0101375760989266,9.0,100.50499725341797,100.92500305175781,100.44999694824219,100.7979965209961,100.7979965209961,13828.0,1.0,1.0009980208161875,2.0,1.008559166947126,5.0,0.9973883701493608,7.0,453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,450.5906066894531,71245400.0,0.0,1.0,0.0,0.9983705514177172,3.0,1.0005784721201114,4.0,1.0067303749262,7.0,1.0123462920649178,9.0,3250848123.0,390101774761.90594
2066,2023-07-22,162.0469970703125,163.73936462402344,161.36911010742188,162.18275451660156,162.18275451660156,94156998,1,7,5,1.0004554794488312,1.0,0.9817039154279925,3.0,0.9838838551493043,7.0,29908.697265625,29991.615234375,29664.12109375,29771.802734375,29771.802734375,7873300598,1.0,0.9977054264174753,1.0,0.9941067423009887,2.0,0.984441678007319,5.0,1891.955078125,1897.0880126953125,1855.0927734375,1864.912353515625,1864.912353515625,4101305643,1.0,0.9927687571631569,1.0,0.9837594626156253,2.0,0.9812994631210916,4.0,1961.800048828125,1964.300048828125,1961.800048828125,1964.300048828125,1964.300048828125,50.0,0.0,0.9989828612366703,0.0,0.9993531755067138,4.0,1.0101375760989266,9.0,100.50499725341797,100.92500305175781,100.44999694824219,100.7979965209961,100.7979965209961,13828.0,1.0,1.0009980208161875,2.0,1.008559166947126,5.0,0.9973883701493608,7.0,453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,450.5906066894531,71245400.0,0.0,1.0,0.0,0.9983705514177172,3.0,1.0005784721201114,4.0,1.0067303749262,7.0,1.0123462920649178,9.0,3280573293.0,393668795198.691
2067,2023-07-23,162.2075653076172,166.2592010498047,161.57887268066406,163.7012176513672,163.7012176513672,97150671,0,7,6,1.0046595207633684,2.0,0.9923710534596983,3.0,0.9945502610340815,7.0,29790.111328125,30330.640625,29741.52734375,30084.5390625,30084.5390625,9220145050,0.0,1.005224781848284,1.0,1.0053386084641907,3.0,0.995239033447289,6.0,1866.09423828125,1904.4832763671875,1859.56884765625,1889.191650390625,1889.191650390625,4480604100,0.0,1.006467401236017,1.0,0.9991639893031506,3.0,0.993250901186669,5.0,1961.800048828125,1964.300048828125,1961.800048828125,1964.300048828125,1964.300048828125,50.0,0.0,0.9989828612366703,0.0,0.9993531755067138,4.0,1.0101375760989266,9.0,100.50499725341797,100.92500305175781,100.44999694824219,100.7979965209961,100.7979965209961,13828.0,1.0,1.0009980208161875,2.0,1.008559166947126,5.0,0.9973883701493608,7.0,453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,450.5906066894531,71245400.0,0.0,1.0,0.0,0.9983705514177172,3.0,1.0005784721201114,4.0,1.0067303749262,7.0,1.0123462920649178,9.0,3227542199.0,387305063920.53815
2068,2023-07-24,163.7126007080078,164.5501708984375,160.26019287109375,160.86376953125,160.86376953125,107304657,1,7,0,0.9912576888075709,1.0,0.9814181658424965,2.0,0.9793010614415684,7.0,30081.662109375,30093.39453125,28934.294921875,29176.916015625,29176.916015625,15395817395,1.0,0.9846844285939576,1.0,0.9795395700478817,3.0,0.9673348471439213,6.0,1888.8095703125,1889.761962890625,1836.8524169921875,1850.0020751953125,1850.0020751953125,6344373569,1.0,0.9895192445025909,1.0,0.9830156399408292,3.0,0.9730904626775678,5.0,1965.300048828125,1965.5,1960.300048828125,1960.300048828125,1960.300048828125,2.0,0.0,0.9989807878763524,0.0,0.9972384099250959,3.0,1.006727638157814,8.0,100.71499633789062,101.16000366210938,100.625,101.08300018310547,101.08300018310547,14265.0,1.0,1.0014117409105479,2.0,1.0090641417825206,6.0,1.0012017810916487,8.0,453.3699951171875,455.0400085449219,452.29998779296875,454.20001220703125,452.603515625,54023400.0,0.0,1.0022286673584675,1.0,1.00134484834838,3.0,1.0035763345187467,4.0,1.0079647715735793,7.0,1.015214082954871,9.0,3329503098.0,399540371791.5104
2069,2023-07-25,160.8729705810547,163.0662384033203,160.05511474609375,162.75222778320312,162.75222778320312,82517267,1,7,1,1.005835491037602,1.0,0.9965798860857217,3.0,0.9911459451461582,8.0,29178.970703125,29353.16015625,29062.43359375,29227.390625,29227.390625,10266772793,0.0,1.0008642275249595,1.0,0.9842040052363867,4.0,0.9715574340294576,6.0,1850.0279541015625,1867.3232421875,1845.9815673828125,1857.741943359375,1857.741943359375,4163381707,0.0,1.002087487195807,1.0,0.9901239162033951,4.0,0.9779439617187364,5.0,1953.0,1962.5,1953.0,1962.0999755859375,1962.0999755859375,19.0,0.0,1.0004588840369695,1.0,0.9980090052855121,3.0,1.0062601623356033,8.0,101.1500015258789,101.3949966430664,100.93000030517578,101.09600067138672,101.09600067138672,10854.0,1.0,1.0000643018722335,2.0,1.0070526484964546,6.0,1.0023617497858728,8.0,453.9200134277344,456.739990234375,453.8699951171875,455.44000244140625,453.8391418457031,55191200.0,1.0,1.0013631658836537,2.0,1.0035254715128523,3.0,1.0043632648092857,5.0,1.0078135261977048,7.0,1.0162215303755482,9.0,2805367022.0,336644042615.0833
2070,2023-07-26,162.75546264648438,163.51971435546875,161.31423950195312,163.00503540039062,163.00503540039062,94831356,0,7,2,1.0007760613369503,2.0,1.0006054033871385,4.0,0.9936213774804845,8.0,29225.759765625,29675.552734375,29113.912109375,29354.97265625,29354.97265625,13497554655,1.0,1.0021778232236465,2.0,0.9911653278046206,4.0,0.9785437558362853,6.0,1857.696533203125,1886.97412109375,1849.4368896484375,1872.159912109375,1872.159912109375,5781548155,1.0,1.0038655088816508,2.0,0.999089906827171,5.0,0.9857474611876014,6.0,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,1968.9000244140625,51.0,1.0,1.0017298521567348,2.0,1.0002685376755232,4.0,1.0080484275363613,9.0,101.05500030517578,101.19000244140625,100.59500122070312,100.63600158691406,100.63600158691406,18449.0,1.0,0.9977197515549185,1.0,1.0008937091616343,6.0,0.9993856401529243,7.0,454.4700012207031,456.989990234375,453.3800048828125,455.510009765625,453.9089050292969,71052900.0,1.0,1.0000768508955273,2.0,1.00354263212231,3.0,1.0030419465447311,5.0,1.0058561581039367,7.0,1.0145094535377301,10.0,2532928503.0,303951420324.90625
2071,2023-07-27,163.0076904296875,164.07748413085938,161.4040985107422,162.14706420898438,162.14706420898438,106574136,1,7,3,0.9973613235392391,1.0,0.9985416395475665,4.0,0.9889732160994119,8.0,29353.798828125,29560.966796875,29099.3515625,29210.689453125,29210.689453125,10770779217,1.0,0.9975363856920879,1.0,0.9890670282355281,4.0,0.9762963554692053,6.0,1872.0863037109375,1885.591552734375,1855.321533203125,1860.357177734375,1860.357177734375,4291339248,1.0,0.9968378619331402,1.0,0.9951136503948509,4.0,0.979937373188835,6.0,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625,194253.0,1.0,0.9939963723509047,1.0,0.9906159980216277,3.0,0.9947706563599237,9.0,100.84500122070312,101.61499786376953,100.31999969482422,101.54399871826172,101.54399871826172,24611.0,0.0,1.0044910333859784,1.0,1.0071782525142559,6.0,1.0092867048309038,8.0,459.0199890136719,459.44000244140625,451.54998779296875,452.489990234375,450.8995056152344,92194400.0,1.0,0.9966739873003855,1.0,0.9967530217688794,3.0,0.9969249400324597,4.0,0.9985413013746787,6.0,1.0058671135887067,10.0,2462507846.0,295500941462.72565
2072,2023-07-28,162.1536102294922,164.4500732421875,161.9344482421875,163.30787658691406,163.30787658691406,108313267,0,7,4,1.0035667376107147,1.0,1.0045653543865192,5.0,0.9968079615896107,8.0,29212.1640625,29521.513671875,29125.845703125,29319.24609375,29319.24609375,11218474952,0.0,1.0018547199755254,1.0,0.9955815977835367,4.0,0.9846565875410043,6.0,1860.7025146484375,1881.457275390625,1857.0489501953125,1874.744873046875,1874.744873046875,3800973336,0.0,1.003852022010882,1.0,1.0041398477813106,4.0,0.9921066999545386,6.0,1945.5,1962.199951171875,1944.199951171875,1960.4000244140625,1960.4000244140625,23155.0,0.0,1.0038404423709557,1.0,0.9994974380856169,3.0,1.0012734780830657,9.0,101.4800033569336,101.82499694824219,101.09500122070312,101.39900207519531,101.39900207519531,19385.0,1.0,0.9992855302104556,1.0,1.0037333005005893,5.0,1.0082136276184128,8.0,455.8800048828125,457.7799987792969,452.489990234375,456.9200134277344,455.31396484375,80011800.0,0.0,1.004871315661275,1.0,1.0044140576368925,4.0,1.0061404755338146,4.0,1.0066202063605862,7.0,1.0129572143115688,11.0,2732844826.0,327941379117.4375
2073,2023-07-29,163.2673797607422,164.1488037109375,162.19483947753906,163.20443725585938,163.20443725585938,73361895,0,7,5,0.9996831992954958,1.0,1.003028523276392,4.0,0.9950819399431465,8.0,29319.4453125,29396.84375,29264.166015625,29356.91796875,29356.91796875,6481775959,1.0,1.0006420302963206,2.0,0.9988711158543675,5.0,0.988083460282314,7.0,1874.5604248046875,1885.529296875,1870.3338623046875,1881.06884765625,1881.06884765625,2497302218,1.0,1.0016837828176928,2.0,1.0062830553913757,5.0,0.997504225618408,7.0,1945.5,1962.199951171875,1944.199951171875,1960.4000244140625,1960.4000244140625,23155.0,0.0,1.0038404423709557,1.0,0.9994974380856169,3.0,1.0012734780830657,9.0,101.4800033569336,101.82499694824219,101.09500122070312,101.39900207519531,101.39900207519531,19385.0,1.0,0.9992855302104556,1.0,1.0037333005005893,5.0,1.0082136276184128,8.0,455.8800048828125,457.7799987792969,452.489990234375,456.9200134277344,455.31396484375,80011800.0,0.0,1.004871315661275,1.0,1.0044140576368925,4.0,1.0061404755338146,4.0,1.0066202063605862,7.0,1.0129572143115688,11.0,2450466650.0,294055997993.4147
